221,2022-04-20 09:48:10,1776,100,Seraphine,Support,4,11,5,637,6059,15,False,385
222,2022-04-20 10:36:16,1294,200,Seraphine,Support,1,14,4,646,4600,5,True,400
223,2022-04-21 15:17:03,2664,200,Morgana,Support,4,22,11,536,6523,14,False,385
224,2022-04-21 16:39:17,1635,100,Sona,Support,1,18,5,343,12820,6,True,400
225,2022-04-21 18:59:58,2432,200,Sona,Support,1,24,3,963,25956,16,False,385
226,2022-04-22 11:19:45,1562,200,Xayah,Bottom,7,6,11,473,1188,3,False,361
227,2022-04-22 11:52:16,1355,100,Sona,Support,0,5,5,295,5310,5,False,346
228,2022-04-22 12:20:18,1530,100,Zyra,Support,6,10,4,735,1258,7,True,361
229,2022-04-22 15:46:51,1695,100,Zyra,Jungle,3,15,8,423,1420,9,True,376
230,2022-04-22 16:20:48,1299,100,Zyra,Support,5,6,3,745,1171,6,True,391
231,2022-04-22 17:16:13,1497,200,Janna,Support,1,11,5,495,5203,5,True,406
232,2022-04-22 16:48:45,1317,100,Janna,Support,1,19,2,282,3953,6,True,421
233,2022-04-22 17:46:26,1663,200,Morgana,Jungle,4,13,7,327,2018,5,False,406
234,2022-04-22 18:27:01,1892,100,Seraphine,Support,2,16,8,399,5221,11,True,421
235,2022-04-22 22:59:37,1142,200,Lux,Support,6,16,3,406,1009,2,True,436
236,2022-04-22 22:20:56,1894,100,Nami,Support,2,22,9,496,13425,8,True,451
237,2022-04-22 23:55:29,1330,100,Zyra,Support,3,14,4,430,1342,5,True,466
238,2022-04-22 23:24:52,1522,200,Lux,Support,6,12,5,427,1899,8,True,481
239,2022-04-24 22:02:11,2099,200,Morgana,Support,11,27,8,469,5384,11,False,466
240,2022-04-24 22:45:37,1735,100,Lulu,Support,0,16,6,803,2366,10,False,451
241,2022-04-25 10:35:17,1351,100,Lulu,Support,0,7,2,649,1980,4,True,466
242,2022-04-25 11:02:44,1558,200,Sona,Support,2,19,1,1455,12533,4,True,481
243,2022-04-25 11:37:34,1807,100,Seraphine,Support,2,15,4,497,9781,10,True,496
244,2022-04-25 12:37:25,2206,100,Senna,Support,10,17,8,572,13645,10,True,511
245,2022-04-25 13:22:53,990,200,Zyra,Support,1,4,1,930,129,3,False,496
246,2022-04-25 13:46:09,2007,200,Morgana,Support,4,12,5,702,4977,5,False,481
247,2022-04-25 14:28:52,1630,200,Seraphine,Support,4,7,9,253,4819,7,False,466
248,2022-04-25 15:55:40,2582,200,Senna,Jungle,9,32,3,963,24353,18,True,481
249,2022-04-25 17:25:21,2354,200,Seraphine,Support,5,23,14,238,14552,9,False,466
250,2022-04-25 22:14:50,1803,200,Senna,Support,9,8,8,411,10708,3,False,451
251,2022-04-25 22:53:20,1993,100,Senna,Support,3,9,8,586,15779,3,False,436
252,2022-04-25 23:35:26,2113,100,Morgana,Support,2,11,10,346,2290,16,False,421
253,2022-05-03 19:27:51,2110,100,Morgana,Support,4,15,6,749,3388,8,False,406
254,2022-05-03 20:36:17,1858,100,Lux,Support,8,14,9,367,1088,7,False,400
255,2022-05-03 23:36:31,969,100,Morgana,Support,2,6,2,269,801,3,True,415
256,2022-05-03 23:59:07,1362,100,Janna,Support,3,12,3,653,3175,2,False,400
257,2022-05-04 00:26:07,1950,100,Zyra,Support,2,5,10,433,330,6,False,385
258,2022-05-04 01:04:41,1833,200,Xayah,Bottom,3,4,13,218,1013,6,False,361
259,2022-05-04 01:41:24,1763,100,Janna,Support,3,17,3,388,5903,13,True,376
260,2022-05-04 02:18:50,987,200,Seraphine,Support,3,6,1,866,686,2,True,391
261,2022-05-04 02:40:04,1537,100,Zyra,Support,3,6,11,170,407,7,False,376
262,2022-05-04 12:43:48,1892,100,Sona,Support,3,16,8,405,23602,8,True,391
263,2022-05-04 12:06:23,1591,200,Janna,Support,2,10,9,431,3656,8,False,376
264,2022-05-04 13:59:04,2026,100,Morgana,Support,4,19,5,849,4327,11,True,391
265,2022-05-04 13:27:13,1453,200,Seraphine,Support,1,20,1,532,11376,8,True,406
266,2022-05-04 14:44:06,693,100,Senna,Support,2,5,1,401,3421,0,True,421
267,2022-05-04 15:30:39,1741,200,Morgana,Support,3,19,3,717,4699,10,True,436
268,2022-05-04 15:01:31,1382,100,Seraphine,Support,2,21,2,904,11663,3,True,451
269,2022-05-04 16:19:43,1066,200,Janna,Support,1,11,1,398,3018,2,True,466
270,2022-05-04 16:43:13,1961,200,Janna,Support,0,18,6,517,12666,7,True,481
271,2022-05-04 22:36:12,2411,200,Xerath,Support,2,7,11,724,3243,7,False,466
272,2022-05-04 23:55:54,1690,200,Senna,Support,14,19,7,378,15464,6,True,481
273,2022-05-04 23:27:34,1356,200,Senna,Support,8,17,4,418,16524,4,True,496
274,2022-05-05 01:05:43,2181,200,Seraphine,Support,1,22,9,586,7475,8,True,511
275,2022-05-05 00:34:12,1465,200,Sona,Support,1,23,4,638,15148,8,True,526
276,2022-05-05 02:27:59,2140,200,Morgana,Support,5,18,9,592,6093,13,False,511
277,2022-05-05 14:13:22,1610,100,Morgana,Support,3,10,4,747,2670,5,True,526
278,2022-05-05 16:35:07,2206,100,Morgana,Support,6,11,12,351,1868,11,False,511
279,2022-05-05 21:28:45,1616,200,Senna,Support,7,10,5,431,8766,3,True,526
280,2022-05-05 22:08:37,1770,200,Senna,Support,3,10,7,556,8932,7,True,541
281,2022-05-05 22:48:16,1815,200,Senna,Support,8,13,9,359,12689,9,True,556
282,2022-05-05 23:24:08,1474,100,Senna,Support,3,18,4,586,12609,7,True,571
283,2022-05-05 23:58:24,1835,100,Senna,Support,4,14,4,711,11897,7,True,586
284,2022-05-06 00:37:25,2461,200,Janna,Support,0,22,6,536,12423,29,False,571
285,2022-05-06 02:26:01,1986,100,Morgana,Support,2,12,6,645,4038,17,True,586
286,2022-05-06 03:45:14,1676,100,Sona,Support,3,17,6,466,18585,8,True,601
287,2022-05-06 04:22:01,1628,200,Xayah,Bottom,1,6,10,222,1229,1,False,586
288,2022-05-06 01:51:27,1750,200,Senna,Support,2,13,8,435,6086,11,False,571
289,2022-05-06 03:05:19,1606,100,Seraphine,Support,1,14,7,376,2213,6,False,556
290,2022-05-06 12:14:47,1751,200,Sona,Support,0,20,9,440,7741,8,False,541
291,2022-05-06 13:27:18,1465,100,Sona,Support,1,14,1,851,12418,4,True,556
292,2022-05-06 12:53:17,1554,100,Sona,Support,1,16,3,1051,15243,3,True,571
293,2022-05-06 13:57:55,1060,200,Senna,Support,6,3,3,515,3158,3,False,556
294,2022-05-06 14:30:05,1760,100,Janna,Support,0,18,2,720,7437,7,True,571
295,2022-05-06 15:08:24,1418,100,Sona,Support,2,12,3,777,13347,4,True,586
296,2022-05-06 15:36:27,2468,200,Sona,Jungle,3,29,7,515,43423,8,True,601
297,2022-05-06 16:25:41,1001,100,Sona,Support,0,3,5,272,3268,2,False,586
298,2022-05-06 17:47:22,1707,100,Sona,Support,3,15,5,764,14134,7,True,601
299,2022-05-06 20:00:06,1688,200,Nautilus,Support,4,22,5,462,2066,6,True,616
300,2022-05-06 20:33:05,1775,200,Seraphine,Support,2,10,8,478,2564,9,True,631
301,2022-05-06 21:06:54,1738,100,Sona,Support,0,12,3,679,13359,8,True,646
302,2022-05-06 21:47:30,1940,100,Seraphine,Support,0,13,8,621,7317,7,False,631
303,2022-05-06 23:44:34,1675,200,Sona,Support,0,12,8,592,11991,4,False,616
304,2022-05-07 00:18:48,2088,200,Xayah,Bottom,7,18,8,222,4859,3,True,631
305,2022-05-07 12:57:25,2078,100,Nautilus,Support,5,28,9,419,915,5,True,646
306,2022-05-07 13:45:08,1601,200,Nautilus,Support,1,11,14,172,0,4,False,631
307,2022-05-08 02:42:43,952,100,Sona,Support,0,10,0,0,5598,4,True,646
308,2022-05-08 03:07:11,1863,100,Sona,Support,1,24,4,715,24300,8,False,631
309,2022-05-08 19:20:54,1736,200,Nautilus,Support,2,15,10,461,681,4,False,616
310,2022-05-08 20:22:09,2143,100,Sona,Support,1,24,8,415,24125,6,True,631
311,2022-05-08 21:02:55,1114,200,Nautilus,Support,2,1,4,730,172,2,False,616
